cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
3508,22,digital,29,"12804,30",alto,True
3509,53,digital,16,"13739,00",baixo,False
3510,23,varejo_tradicional,133,"4868,74",baixo,False
3511,43,baixa_renda,5,"1148,28",baixo,True
3512,21,universitario,30,"504,04",baixo,False
3513,56,varejo_tradicional,117,"4963,36",medio,True
3514,56,digital,178,"9246,41",alto,False
3515,67,baixa_renda,5,"1213,15",medio,False
3516,52,digital,235,"9371,10",baixo,True
3517,18,varejo_tradicional,141,"4117,36",medio,False
3518,41,universitario,227,"563,87",medio,False
3519,74,varejo_tradicional,49,"7055,90",medio,False
3520,53,varejo_tradicional,89,"4119,11",medio,False
3521,23,varejo_tradicional,50,"5950,51",medio,False
3522,58,digital,14,"5738,53",medio,True
3523,71,varejo_tradicional,108,"4796,88",medio,False
3524,63,alta_renda,46,"31678,99",medio,False
3525,61,varejo_tradicional,218,"4172,66",baixo,False
3526,74,varejo_tradicional,82,"4333,78",alto,False
3527,48,digital,126,"10672,51",baixo,True
3528,37,varejo_tradicional,84,"6115,82",medio,False
3529,41,digital,34,"10742,75",alto,False
3530,42,varejo_tradicional,71,"5861,54",baixo,False
3531,53,varejo_tradicional,175,"5333,01",baixo,False
3532,38,varejo_tradicional,60,"5973,18",medio,False
3533,47,digital,74,"9503,98",baixo,False
3534,41,varejo_tradicional,207,"4920,23",medio,False
3535,61,universitario,81,"596,00",alto,False
3536,59,digital,139,"13733,90",medio,False
3537,47,digital,98,"13755,53",medio,False
3538,39,digital,91,"8984,78",medio,True
3539,45,digital,213,"13223,68",alto,True
3540,24,alta_renda,95,"36044,90",medio,False
3541,52,varejo_tradicional,178,"6302,92",alto,False
3542,72,varejo_tradicional,132,"5197,47",medio,True
3543,45,varejo_tradicional,169,"5733,00",baixo,False
3544,31,varejo_tradicional,187,"5639,89",medio,False
3545,73,varejo_tradicional,60,"4749,03",alto,False
3546,27,universitario,113,"511,05",baixo,True
3547,33,digital,81,"16722,83",medio,False
3548,33,alta_renda,190,"28074,99",medio,False
3549,71,varejo_tradicional,84,"6265,78",alto,False
3550,48,varejo_tradicional,25,"4267,19",medio,False
3551,59,alta_renda,232,"35607,83",medio,False
3552,42,baixa_renda,215,"1203,06",alto,False
3553,30,digital,207,"10342,76",alto,False
3554,23,digital,33,"12951,39",medio,True
3555,61,baixa_renda,19,"1076,84",alto,False
3556,26,digital,57,"10452,46",baixo,False
3557,62,varejo_tradicional,15,"6623,43",medio,False
3558,53,baixa_renda,41,"1255,22",medio,False
3559,73,digital,197,"12313,07",medio,True
3560,60,varejo_tradicional,208,"5149,28",alto,False
3561,37,digital,60,"11393,87",medio,False
3562,35,digital,109,"9535,49",medio,False
3563,60,baixa_renda,96,"1027,97",baixo,False
3564,74,varejo_tradicional,22,"5482,74",alto,False
3565,38,baixa_renda,171,"1196,29",medio,False
3566,21,digital,160,"15451,82",baixo,True
3567,67,digital,141,"15446,36",medio,False
3568,50,varejo_tradicional,166,"5985,54",medio,False
3569,44,universitario,26,"502,84",medio,False
3570,24,alta_renda,209,"33134,38",baixo,False
3571,23,digital,133,"15073,85",medio,False
3572,32,varejo_tradicional,125,"4798,74",alto,False
3573,35,digital,177,"13400,66",alto,False
3574,49,universitario,97,"592,63",alto,False
3575,73,varejo_tradicional,219,"6013,43",medio,False
3576,28,digital,133,"13870,25",baixo,True
3577,37,digital,229,"10830,25",medio,False
3578,41,varejo_tradicional,71,"5291,27",medio,True
3579,32,digital,176,"12463,37",baixo,False
3580,65,varejo_tradicional,18,"4481,39",baixo,False
3581,24,universitario,95,"706,13",medio,False
3582,38,digital,134,"11464,23",medio,False
3583,59,digital,66,"12936,36",baixo,False
3584,43,digital,127,"12826,66",medio,True
3585,61,varejo_tradicional,205,"4125,87",alto,True
3586,73,baixa_renda,42,"1042,98",baixo,False
3587,31,digital,117,"12262,67",medio,False
3588,74,digital,180,"12548,97",medio,False
3589,54,digital,11,"10450,00",alto,False
3590,38,digital,26,"13283,96",medio,False
3591,35,varejo_tradicional,149,"6166,67",baixo,False
3592,22,varejo_tradicional,194,"5936,97",baixo,True
3593,20,varejo_tradicional,168,"6572,05",medio,False
3594,40,universitario,56,"542,54",baixo,True
3595,43,varejo_tradicional,118,"3055,14",medio,False
3596,54,varejo_tradicional,179,"9000,00",medio,False
3597,41,universitario,148,"610,42",baixo,True
3598,66,varejo_tradicional,209,"4259,01",medio,False
3599,36,digital,208,"9759,17",medio,False
3600,68,varejo_tradicional,57,"6028,62",baixo,False
3601,42,varejo_tradicional,234,"4960,98",alto,True
3602,38,digital,5,"13127,74",alto,False
3603,29,varejo_tradicional,14,"5929,71",baixo,False
3604,74,baixa_renda,24,"1190,84",baixo,False
3605,58,digital,68,"9909,20",alto,False
3606,50,varejo_tradicional,180,"5770,59",medio,False
3607,67,varejo_tradicional,48,"4020,26",alto,False
3608,70,digital,216,"10099,13",medio,False
3609,21,varejo_tradicional,175,"4997,70",medio,False
3610,59,varejo_tradicional,60,"7657,22",alto,False
3611,74,digital,201,"11014,10",medio,False
3612,24,baixa_renda,3,"1326,85",medio,False
3613,39,digital,119,"15735,70",medio,True
3614,72,universitario,137,"642,07",alto,False
3615,50,baixa_renda,210,"1225,69",alto,False
3616,34,varejo_tradicional,100,"3682,93",medio,True
3617,41,baixa_renda,83,"1268,55",baixo,True
3618,51,universitario,24,"487,80",baixo,False
3619,45,digital,132,"10325,83",alto,False
3620,60,alta_renda,137,"38454,45",baixo,False
3621,58,varejo_tradicional,225,"4861,45",baixo,False
3622,56,varejo_tradicional,1,"4155,74",alto,True
3623,39,universitario,116,"614,65",medio,False
3624,66,digital,163,"12516,60",alto,True
3625,34,varejo_tradicional,202,"6124,85",medio,False
3626,51,varejo_tradicional,140,"4053,83",medio,False
3627,23,universitario,146,"639,77",baixo,False
3628,63,universitario,206,"698,93",medio,False
3629,23,digital,10,"13375,86",baixo,True
3630,51,alta_renda,202,"29713,86",medio,False
3631,18,varejo_tradicional,146,"6973,05",medio,False
3632,27,varejo_tradicional,152,"5333,14",baixo,False
3633,38,universitario,129,"636,96",medio,True
3634,22,universitario,222,"512,97",alto,False
3635,19,varejo_tradicional,79,"5817,78",alto,True
3636,39,varejo_tradicional,200,"6167,73",medio,False
3637,65,baixa_renda,99,"1374,97",baixo,True
3638,74,alta_renda,210,"36009,11",alto,False
3639,19,digital,233,"10432,21",medio,True
3640,27,varejo_tradicional,144,"6074,38",alto,False
3641,51,alta_renda,213,"34584,30",medio,False
3642,33,baixa_renda,143,"1100,70",medio,False
3643,65,digital,190,"9522,57",alto,False
3644,68,baixa_renda,133,"1150,66",medio,False
3645,56,baixa_renda,45,"1371,79",baixo,True
3646,39,alta_renda,118,"34229,19",medio,False
3647,29,baixa_renda,52,"1207,32",baixo,True
3648,41,digital,199,"10459,92",medio,False
3649,64,digital,112,"14221,94",medio,False
3650,57,digital,135,"10785,58",baixo,False
3651,55,digital,155,"10705,00",alto,True
3652,27,universitario,217,"641,31",medio,True
3653,52,alta_renda,214,"44447,50",baixo,False
3654,68,digital,112,"8897,36",baixo,True
3655,66,digital,13,"14085,35",alto,False
3656,49,digital,17,"12438,79",medio,False
3657,24,universitario,233,"549,14",alto,False
3658,38,digital,44,"10910,96",baixo,False
3659,37,varejo_tradicional,141,"4047,09",baixo,False
3660,43,digital,218,"11479,11",medio,True
3661,21,varejo_tradicional,73,"6964,01",medio,False
3662,63,varejo_tradicional,5,"4884,97",medio,False
3663,69,universitario,231,"519,48",alto,False
3664,39,varejo_tradicional,33,"7170,95",baixo,False
3665,32,varejo_tradicional,132,"4495,00",alto,True
3666,73,varejo_tradicional,220,"4953,74",medio,False
3667,57,varejo_tradicional,154,"6580,04",baixo,False
3668,38,universitario,68,"690,09",medio,False
3669,32,digital,16,"11589,27",alto,False
3670,39,baixa_renda,229,"1151,49",medio,True
3671,69,digital,150,"12277,08",medio,False
3672,45,varejo_tradicional,36,"4828,80",medio,True
3673,31,varejo_tradicional,102,"3620,67",medio,False
3674,44,universitario,186,"467,15",alto,False
3675,58,digital,183,"5363,49",medio,False
3676,57,alta_renda,163,"37156,82",medio,False
3677,45,digital,25,"9473,39",baixo,False
3678,43,digital,72,"11249,55",alto,False
3679,66,universitario,81,"616,88",baixo,False
3680,19,alta_renda,61,"33094,38",medio,False
3681,42,digital,18,"11859,39",baixo,False
3682,73,varejo_tradicional,58,"4554,05",medio,True
3683,20,digital,76,"12536,76",medio,True
3684,25,digital,121,"11103,14",medio,False
3685,61,alta_renda,57,"37578,81",alto,True
3686,50,digital,97,"10730,51",baixo,False
3687,59,varejo_tradicional,215,"6566,21",baixo,False
3688,69,alta_renda,63,"29418,83",alto,False
3689,52,baixa_renda,12,"1544,61",baixo,True
3690,23,varejo_tradicional,11,"4122,89",medio,False
3691,56,alta_renda,141,"36531,53",alto,False
3692,69,varejo_tradicional,163,"7081,72",alto,False
3693,40,digital,27,"9762,28",medio,False
3694,42,alta_renda,217,"40424,59",medio,False
3695,67,digital,104,"12476,95",medio,False
3696,60,varejo_tradicional,67,"5228,29",medio,False
3697,36,digital,89,"10884,63",baixo,True
3698,22,universitario,45,"658,67",alto,False
3699,68,varejo_tradicional,202,"4885,98",baixo,True
3700,28,digital,81,"11961,14",medio,False
3701,73,universitario,67,"613,19",medio,False
3702,29,varejo_tradicional,237,"5249,73",medio,True
3703,27,universitario,150,"553,37",baixo,True
3704,25,baixa_renda,102,"1221,58",medio,False
3705,41,digital,206,"9119,87",medio,False
3706,45,digital,91,"12300,83",medio,False
3707,58,varejo_tradicional,42,"5935,29",baixo,False
3708,53,digital,20,"9498,56",baixo,False
3709,54,baixa_renda,48,"1300,52",baixo,True
3710,38,varejo_tradicional,18,"4027,30",baixo,False
3711,25,digital,128,"11558,22",baixo,False
3712,72,digital,77,"7750,06",medio,False
3713,26,digital,234,"14770,13",baixo,False
3714,64,varejo_tradicional,198,"5253,61",baixo,False
3715,32,baixa_renda,202,"1250,39",baixo,False
3716,65,varejo_tradicional,229,"6712,00",medio,False
3717,63,universitario,221,"493,36",medio,False
3718,57,digital,6,"10204,55",medio,True
3719,35,digital,39,"11856,72",medio,False
3720,59,varejo_tradicional,11,"4883,09",medio,False
3721,37,universitario,112,"482,68",baixo,False
3722,23,varejo_tradicional,153,"4146,55",alto,False
3723,29,varejo_tradicional,108,"4447,95",medio,False
3724,19,digital,236,"12915,74",medio,False
3725,24,universitario,94,"613,46",medio,False
3726,33,varejo_tradicional,55,"5043,06",baixo,True
3727,20,varejo_tradicional,84,"5825,52",baixo,False
3728,62,baixa_renda,58,"1093,00",alto,True
3729,20,baixa_renda,37,"1454,11",medio,False
3730,44,varejo_tradicional,16,"6802,44",medio,False
3731,67,digital,223,"11188,26",alto,False
3732,60,digital,221,"10323,25",baixo,False
3733,57,digital,70,"10497,50",baixo,False
3734,55,baixa_renda,93,"1246,88",baixo,False
3735,50,varejo_tradicional,224,"6341,28",medio,True
3736,45,universitario,201,"664,25",medio,True
3737,18,digital,165,"9310,36",medio,False
3738,72,digital,181,"8480,24",baixo,True
3739,25,universitario,215,"529,20",medio,False
3740,54,alta_renda,144,"29522,08",medio,False
3741,49,varejo_tradicional,18,"4967,34",baixo,False
3742,65,varejo_tradicional,147,"4631,98",alto,False
3743,60,varejo_tradicional,172,"5156,63",medio,False
3744,54,alta_renda,130,"36971,60",medio,False
3745,21,universitario,186,"607,71",baixo,False
3746,47,digital,138,"9963,01",medio,False
3747,23,varejo_tradicional,204,"3202,23",baixo,True
3748,63,baixa_renda,46,"1042,64",medio,False
3749,71,baixa_renda,210,"1527,70",medio,False
3750,36,universitario,19,"588,08",baixo,False
3751,49,varejo_tradicional,38,"5733,04",baixo,False
3752,26,varejo_tradicional,37,"5474,03",medio,False
3753,29,digital,219,"10746,29",baixo,False
3754,28,universitario,112,"505,56",alto,False
3755,63,varejo_tradicional,206,"3766,37",medio,True
3756,72,digital,45,"10962,96",medio,False
3757,33,varejo_tradicional,117,"4885,84",baixo,True
3758,18,universitario,162,"551,57",baixo,False
3759,62,digital,130,"11310,88",baixo,False
3760,72,varejo_tradicional,44,"5073,09",baixo,False
3761,70,digital,97,"8802,50",baixo,True
3762,38,digital,83,"9239,66",medio,False
3763,47,varejo_tradicional,124,"4753,96",medio,False
3764,30,baixa_renda,124,"1129,09",baixo,False
3765,51,varejo_tradicional,27,"3319,26",baixo,False
3766,21,varejo_tradicional,48,"6998,47",medio,False
3767,45,varejo_tradicional,94,"5871,71",medio,False
3768,55,varejo_tradicional,7,"5556,81",medio,True
3769,48,varejo_tradicional,155,"8009,67",alto,False
3770,72,varejo_tradicional,85,"6506,36",baixo,False
3771,44,digital,199,"8817,81",baixo,False
3772,22,varejo_tradicional,112,"4360,57",baixo,False
3773,42,universitario,89,"583,20",baixo,False
3774,20,varejo_tradicional,128,"6622,55",alto,True
3775,50,varejo_tradicional,230,"6247,87",medio,False
3776,21,varejo_tradicional,18,"5790,08",medio,False
3777,42,baixa_renda,33,"1082,96",baixo,True
3778,37,digital,161,"11544,77",alto,False
3779,51,universitario,96,"497,79",medio,False
3780,43,varejo_tradicional,122,"5272,96",medio,True
3781,22,baixa_renda,25,"1304,43",alto,False
3782,52,varejo_tradicional,142,"4896,87",alto,False
3783,45,varejo_tradicional,166,"5010,21",baixo,True
3784,46,digital,166,"11297,04",baixo,False
3785,26,digital,4,"11448,93",baixo,False
3786,69,alta_renda,108,"34508,03",medio,False
3787,55,varejo_tradicional,190,"4661,97",baixo,True
3788,67,alta_renda,82,"42586,76",alto,False
3789,23,digital,10,"9684,26",medio,False
3790,36,digital,35,"10693,41",alto,False
3791,61,varejo_tradicional,99,"5305,16",medio,False
3792,74,varejo_tradicional,104,"6245,11",medio,False
3793,28,alta_renda,23,"33363,82",medio,True
3794,19,digital,217,"10632,15",alto,False
3795,64,universitario,65,"571,81",medio,False
3796,61,alta_renda,82,"45136,86",medio,True
3797,61,varejo_tradicional,207,"4762,57",medio,False
3798,26,digital,153,"8109,69",alto,True
3799,38,universitario,224,"690,15",medio,False
3800,41,varejo_tradicional,181,"7919,97",alto,True
3801,51,varejo_tradicional,212,"7176,15",medio,True
3802,39,digital,17,"10695,37",medio,False
3803,20,digital,185,"11442,28",alto,True
3804,29,universitario,203,"600,67",medio,True
3805,45,varejo_tradicional,205,"5290,05",medio,False
3806,47,alta_renda,217,"34118,27",medio,True
3807,43,varejo_tradicional,148,"6597,04",baixo,False
3808,65,digital,128,"11890,07",medio,False
3809,38,digital,153,"10116,04",baixo,False
3810,45,varejo_tradicional,170,"5438,20",medio,False
3811,73,varejo_tradicional,173,"4843,30",medio,False
3812,43,universitario,31,"550,04",baixo,True
3813,50,baixa_renda,65,"960,95",medio,False
3814,38,varejo_tradicional,180,"6289,03",baixo,True
3815,52,digital,80,"14164,30",medio,True
3816,69,digital,92,"9917,06",baixo,False
3817,51,varejo_tradicional,149,"5867,07",baixo,True
3818,58,universitario,30,"560,31",medio,True
3819,68,baixa_renda,123,"1402,32",baixo,False
3820,64,varejo_tradicional,131,"2115,88",medio,False
3821,35,alta_renda,226,"43103,41",baixo,False
3822,28,varejo_tradicional,70,"5574,11",medio,True
3823,74,universitario,171,"605,21",medio,False
3824,40,digital,29,"7210,07",medio,False
3825,65,digital,3,"13259,06",medio,False
3826,39,digital,186,"13214,08",medio,True
3827,34,varejo_tradicional,161,"3320,00",medio,False
3828,22,universitario,75,"504,82",baixo,False
3829,61,universitario,45,"573,81",medio,True
3830,28,varejo_tradicional,69,"5238,18",medio,False
3831,47,baixa_renda,160,"1011,97",medio,True
3832,32,varejo_tradicional,111,"3397,32",baixo,True
3833,44,universitario,210,"498,95",medio,True
3834,52,varejo_tradicional,239,"6587,15",alto,False
3835,50,varejo_tradicional,84,"6430,15",medio,True
3836,37,varejo_tradicional,52,"4046,29",medio,False
3837,33,digital,192,"12535,21",baixo,False
3838,51,digital,116,"10069,53",medio,False
3839,19,digital,103,"14095,01",baixo,False
3840,52,varejo_tradicional,168,"5460,62",baixo,False
3841,57,digital,220,"10766,99",medio,True
3842,73,universitario,141,"495,56",baixo,False
3843,45,universitario,218,"568,68",alto,False
3844,64,varejo_tradicional,80,"4797,93",medio,True
3845,56,varejo_tradicional,217,"6230,03",medio,False
3846,23,universitario,202,"406,84",medio,False
3847,26,varejo_tradicional,29,"4271,02",medio,True
3848,37,varejo_tradicional,238,"5746,59",alto,False
3849,18,varejo_tradicional,191,"5055,30",baixo,False
3850,25,digital,230,"12479,73",alto,False
3851,72,digital,212,"13090,33",medio,True
3852,40,digital,154,"9528,39",medio,False
3853,20,varejo_tradicional,224,"5527,31",baixo,True
3854,21,universitario,231,"524,85",medio,True
3855,42,varejo_tradicional,102,"4708,96",baixo,False
3856,64,baixa_renda,59,"1239,57",alto,True
3857,55,digital,177,"11941,62",medio,False
3858,32,digital,181,"10885,37",medio,False
3859,38,varejo_tradicional,216,"5709,79",alto,False
3860,52,varejo_tradicional,159,"6986,35",baixo,False
3861,74,digital,232,"10364,87",alto,False
3862,70,digital,12,"11503,33",medio,False
3863,70,varejo_tradicional,186,"5779,74",baixo,False
3864,63,alta_renda,164,"36191,16",medio,False
3865,69,alta_renda,10,"28773,56",medio,False
3866,31,digital,134,"11437,66",medio,False
3867,53,alta_renda,135,"35561,46",medio,True
3868,29,varejo_tradicional,31,"6552,60",baixo,True
3869,34,varejo_tradicional,91,"4135,11",baixo,False
3870,56,varejo_tradicional,200,"6067,03",alto,True
3871,26,digital,3,"11178,60",baixo,False
3872,52,varejo_tradicional,104,"3249,19",alto,False
3873,30,alta_renda,175,"35809,86",baixo,True
3874,32,varejo_tradicional,126,"6272,69",medio,True
3875,35,varejo_tradicional,213,"7176,81",baixo,False
3876,68,baixa_renda,1,"1229,58",alto,False
3877,50,varejo_tradicional,173,"5468,60",baixo,False
3878,23,varejo_tradicional,182,"6246,44",medio,False
3879,44,digital,178,"10810,87",alto,False
3880,40,varejo_tradicional,207,"6794,26",medio,True
3881,44,varejo_tradicional,135,"6900,87",alto,True
3882,51,varejo_tradicional,191,"5890,62",alto,False
3883,73,digital,15,"12518,35",alto,False
3884,63,alta_renda,89,"32351,91",medio,False
3885,55,baixa_renda,195,"1207,69",medio,False
3886,31,varejo_tradicional,158,"5680,28",medio,True
3887,53,digital,122,"11579,61",baixo,True
3888,70,digital,206,"12867,42",medio,False
3889,25,alta_renda,116,"39773,13",baixo,False
3890,52,varejo_tradicional,196,"6418,96",alto,False
