cliente_id,mes_referencia,saldo_medio_mensal,entradas_mensais_media,saidas_mensais_media,numero_movimentacoes_mensais
3997,2025-01-01,1079.24,347.79,910.24,19
3998,2025-01-01,2067.83,304.05,881.08,24
3999,2025-01-01,900.59,207.98,732.43,8
4000,2025-01-01,1909.02,735.28,1507.52,13
4001,2025-01-01,2264.00,812.76,695.80,27
4002,2025-01-01,1940.39,284.05,186.68,20
4003,2025-01-01,2498.96,708.84,860.26,14
4004,2025-01-01,2768.42,479.13,2472.91,13
4005,2025-01-01,1055.91,110.92,559.67,14
4006,2025-01-01,794.09,136.05,356.04,17
4007,2025-01-01,3466.23,181.48,3031.04,12
4008,2025-01-01,3043.02,720.18,1295.43,20
4009,2025-01-01,2467.66,495.91,1063.37,18
4010,2025-01-01,2350.76,451.43,1580.45,14
4011,2025-01-01,656.55,194.07,213.49,18
4012,2025-01-01,2809.09,568.35,830.69,17
4013,2025-01-01,4931.77,531.03,3128.79,13
4014,2025-01-01,3957.15,1281.05,795.32,19
4015,2025-01-01,1881.07,240.91,258.88,16
4016,2025-01-01,3131.95,958.53,1451.71,17
4017,2025-01-01,3103.99,321.30,444.55,16
4018,2025-01-01,623.11,63.94,495.97,18
4019,2025-01-01,3672.50,401.46,1925.24,17
4020,2025-01-01,2810.71,482.27,1762.18,18
4021,2025-01-01,3124.32,793.53,1130.25,18
4022,2025-01-01,4089.81,1548.35,646.32,15
4023,2025-01-01,1389.72,332.50,643.84,19
4024,2025-01-01,1632.58,304.35,1312.99,16
4025,2025-01-01,1969.93,637.01,1861.94,16
4026,2025-01-01,1558.23,588.38,1125.25,9
4027,2025-01-01,4322.84,818.94,2708.81,15
4028,2025-01-01,2686.62,563.30,477.92,13
4029,2025-01-01,4029.19,505.18,2641.16,21
4030,2025-01-01,3393.63,1343.75,1868.49,15
4031,2025-01-01,1525.68,368.49,656.15,24
4032,2025-01-01,3664.15,431.84,2127.35,23
4033,2025-01-01,2407.65,395.75,1573.13,16
4034,2025-01-01,707.77,227.66,166.50,20
4035,2025-01-01,2304.52,881.81,218.09,14
4036,2025-01-01,635.86,239.26,284.23,11
4037,2025-01-01,705.85,265.28,621.46,23
4038,2025-01-01,2733.91,418.97,1447.68,20
4039,2025-01-01,8944.94,2339.17,3643.62,19
4040,2025-01-01,2188.68,119.34,1334.93,21
4041,2025-01-01,6591.72,1296.11,5864.33,21
4042,2025-01-01,1891.43,704.21,251.82,12
4043,2025-01-01,523.44,154.68,420.36,22
4044,2025-01-01,2004.22,287.98,1847.65,12
4045,2025-01-01,1551.97,116.28,581.25,13
4046,2025-01-01,3245.32,398.36,3021.56,18
4047,2025-01-01,977.03,306.92,226.14,22
4048,2025-01-01,1202.25,259.45,558.30,17
4049,2025-01-01,2309.26,325.47,724.98,15
4050,2025-01-01,1496.07,518.11,1203.43,21
4051,2025-01-01,2032.55,520.78,493.17,22
4052,2025-01-01,705.18,214.77,349.44,17
4053,2025-01-01,2736.76,984.00,2277.25,19
4054,2025-01-01,3197.13,1075.03,1282.67,21
4055,2025-01-01,4803.41,1255.19,3298.39,20
4056,2025-01-01,2526.43,982.45,388.55,19
4057,2025-01-01,3559.96,613.05,3256.61,27
4058,2025-01-01,2362.12,119.88,331.20,19
4059,2025-01-01,3629.37,1325.12,3130.09,25
4060,2025-01-01,2953.51,922.86,410.25,19
4061,2025-01-01,8829.25,2470.58,1785.21,20
4062,2025-01-01,865.29,147.46,457.91,16
4063,2025-01-01,21834.57,7007.01,19629.71,14
4064,2025-01-01,39092.33,6644.87,21538.27,14
4065,2025-01-01,1098.69,163.22,467.99,12
4066,2025-01-01,506.15,90.98,187.63,18
4067,2025-01-01,2056.30,585.26,1601.71,15
4068,2025-01-01,823.72,62.09,176.60,20
4069,2025-01-01,2601.74,956.75,296.26,16
4070,2025-01-01,5695.19,2207.98,1736.81,19
4071,2025-01-01,1197.76,398.90,396.33,12
4072,2025-01-01,2189.16,573.34,1808.76,19
4073,2025-01-01,648.64,43.88,469.92,20
4074,2025-01-01,2734.64,618.53,504.32,21
4075,2025-01-01,4415.34,671.86,1728.12,21
4076,2025-01-01,1651.93,563.62,296.34,19
4077,2025-01-01,2549.28,910.02,1282.23,14
4078,2025-01-01,1665.51,481.82,1140.05,15
4079,2025-01-01,1284.31,256.37,734.19,13
4080,2025-01-01,1259.40,156.99,907.13,17
4081,2025-01-01,730.81,247.80,672.97,15
4082,2025-01-01,429.03,57.77,214.01,12
4083,2025-01-01,1500.51,187.69,1287.92,17
4084,2025-01-01,524.92,35.91,132.49,17
4085,2025-01-01,1006.56,105.25,551.51,17
4086,2025-01-01,4819.62,1003.68,1156.42,18
4087,2025-01-01,1203.29,82.75,216.68,18
4088,2025-01-01,1304.70,294.62,553.33,21
4089,2025-01-01,4642.19,272.49,2563.68,22
4090,2025-01-01,955.22,284.64,869.44,19
4091,2025-01-01,1526.62,390.58,585.72,11
4092,2025-01-01,894.91,55.24,721.73,19
4093,2025-01-01,2093.96,407.26,623.47,10
4094,2025-01-01,7168.31,1133.20,6479.91,21
4095,2025-01-01,2557.04,425.31,1544.65,15
4096,2025-01-01,898.36,150.31,163.12,10
4097,2025-01-01,4250.10,765.11,2902.65,19
4098,2025-01-01,4506.40,1161.08,1987.34,16
4099,2025-01-01,4575.29,977.58,3134.33,21
4100,2025-01-01,4825.01,1330.56,1314.97,12
4101,2025-01-01,7158.94,446.14,5300.14,12
4102,2025-01-01,2184.34,292.47,1148.99,12
4103,2025-01-01,791.18,48.73,148.19,19
4104,2025-01-01,2177.66,512.37,405.89,21
4105,2025-01-01,8841.82,2380.90,5848.15,20
4106,2025-01-01,2017.18,464.70,477.47,19
4107,2025-01-01,4857.22,1115.64,4096.34,21
4108,2025-01-01,6722.05,1715.35,5286.92,16
4109,2025-01-01,936.30,243.14,820.26,13
4110,2025-01-01,1726.08,414.45,1403.77,22
4111,2025-01-01,395.44,25.80,112.42,13
4112,2025-01-01,2390.86,122.53,1588.52,18
4113,2025-01-01,3088.45,940.90,1001.36,27
4114,2025-01-01,3240.99,316.32,774.69,20
4115,2025-01-01,1167.31,70.86,574.78,13
4116,2025-01-01,4991.73,1861.04,3619.19,15
4117,2025-01-01,1252.48,463.72,805.38,18
4118,2025-01-01,2153.70,773.65,1108.60,11
4119,2025-01-01,4797.97,1677.88,3123.07,14
4120,2025-01-01,3137.23,291.17,1735.38,14
4121,2025-01-01,2614.38,145.74,707.33,13
4122,2025-01-01,1264.50,107.17,1106.61,22
4123,2025-01-01,2347.83,492.99,877.96,16
4124,2025-01-01,1545.12,223.22,1345.54,16
4125,2025-01-01,6274.01,808.89,4256.27,14
4126,2025-01-01,1204.64,409.96,164.94,13
4127,2025-01-01,4561.35,1603.92,1921.02,19
4128,2025-01-01,578.16,227.05,416.44,18
4129,2025-01-01,1028.75,354.72,600.93,21
4130,2025-01-01,3093.03,737.52,2187.26,21
4131,2025-01-01,3370.29,836.33,1985.81,22
4132,2025-01-01,2307.47,602.25,943.57,17
4133,2025-01-01,2168.72,858.55,1998.69,21
4134,2025-01-01,865.93,194.27,151.30,22
4135,2025-01-01,2882.78,613.94,1351.44,20
4136,2025-01-01,32301.36,11546.76,16374.44,20
4137,2025-01-01,826.56,67.77,124.90,15
4138,2025-01-01,5503.11,366.16,4235.17,15
4139,2025-01-01,1597.06,383.54,307.45,16
4140,2025-01-01,397.03,111.86,51.70,19
4141,2025-01-01,47289.14,14376.48,33220.93,24
4142,2025-01-01,7281.87,1571.24,4484.40,23
4143,2025-01-01,564.80,140.49,521.20,18
4144,2025-01-01,1544.42,108.19,1309.58,17
4145,2025-01-01,3005.68,426.20,767.46,19
4146,2025-01-01,2176.95,145.57,837.20,29
4147,2025-01-01,1674.12,216.54,1155.96,29
4148,2025-01-01,3849.27,275.35,2723.87,22
4149,2025-01-01,821.05,122.85,668.55,18
4150,2025-01-01,7441.25,1371.43,705.96,11
4151,2025-01-01,492.64,93.54,367.58,19
4152,2025-01-01,2602.15,441.31,1837.78,19
4153,2025-01-01,1729.65,415.79,870.88,14
4154,2025-01-01,1219.52,230.95,1004.35,20
4155,2025-01-01,1056.45,125.31,524.18,18
4156,2025-01-01,1128.67,181.97,939.66,15
4157,2025-01-01,2731.83,311.95,719.66,23
4158,2025-01-01,2083.87,495.60,851.08,17
4159,2025-01-01,938.14,189.02,601.47,23
4160,2025-01-01,1091.22,147.49,446.89,19
4161,2025-01-01,1848.04,268.31,1426.27,11
4162,2025-01-01,1158.33,211.49,613.95,18
4163,2025-01-01,2116.57,647.83,1007.02,17
4164,2025-01-01,522.24,155.98,372.72,18
4165,2025-01-01,465.13,89.42,384.27,20
4166,2025-01-01,2142.85,802.63,1932.61,21
4167,2025-01-01,986.99,73.40,677.28,16
4168,2025-01-01,5044.29,1372.76,2532.58,12
4169,2025-01-01,1112.14,120.47,126.58,20
4170,2025-01-01,2482.94,192.87,1192.92,21
4171,2025-01-01,1591.69,595.29,596.60,16
4172,2025-01-01,3719.43,565.01,219.27,19
4173,2025-01-01,1580.24,120.58,238.53,16
4174,2025-01-01,729.81,148.20,510.35,13
4175,2025-01-01,1572.56,444.54,897.30,12
4176,2025-01-01,1696.26,132.12,1283.06,14
4177,2025-01-01,4192.08,1664.63,2382.91,18
4178,2025-01-01,628.25,47.79,147.43,17
4179,2025-01-01,2443.01,649.85,1579.55,16
4180,2025-01-01,2811.88,224.20,771.64,14
4181,2025-01-01,1924.22,543.41,1336.20,20
4182,2025-01-01,758.24,74.66,661.12,14
4183,2025-01-01,2856.75,393.00,998.41,14
4184,2025-01-01,488.53,40.59,273.87,18
4185,2025-01-01,1283.90,261.58,718.40,19
4186,2025-01-01,1010.13,387.28,953.50,18
4187,2025-01-01,4523.34,437.64,1262.35,12
4188,2025-01-01,3120.70,378.82,1507.37,14
4189,2025-01-01,3045.86,247.53,1860.71,21
4190,2025-01-01,4390.09,751.70,1675.27,14
4191,2025-01-01,1052.91,90.61,484.22,13
4192,2025-01-01,4658.76,370.87,2986.95,10
4193,2025-01-01,3087.09,1161.65,268.22,15
4194,2025-01-01,1003.36,344.98,760.71,17
4195,2025-01-01,37492.52,12530.45,4976.50,12
4196,2025-01-01,4499.99,974.61,4110.03,22
4197,2025-01-01,1446.01,352.54,216.28,22
4198,2025-01-01,1333.13,344.27,908.92,18
4199,2025-01-01,3147.34,659.72,1736.79,16
4200,2025-01-01,3448.50,1100.66,1235.87,9
4201,2025-01-01,7611.77,816.19,3313.67,15
4202,2025-01-01,4755.65,1005.66,3783.01,12
4203,2025-01-01,1307.08,264.21,113.12,13
4204,2025-01-01,2789.22,576.94,193.32,17
4205,2025-01-01,3351.26,992.76,3015.13,18
4206,2025-01-01,3077.53,342.91,1227.16,20
4207,2025-01-01,3039.47,989.43,1551.51,23
4208,2025-01-01,4093.51,1261.57,3319.07,15
4209,2025-01-01,5277.02,459.17,4665.08,19
4210,2025-01-01,1595.92,504.81,794.38,23
4211,2025-01-01,1008.16,180.89,748.54,22
4212,2025-01-01,2507.83,310.71,2156.74,30
4213,2025-01-01,1549.78,606.07,675.56,16
4214,2025-01-01,1543.96,245.94,485.60,23
4215,2025-01-01,2269.66,572.85,222.61,20
4216,2025-01-01,1556.39,422.94,463.37,18
4217,2025-01-01,1274.47,102.31,800.79,20
4218,2025-01-01,403.55,126.37,263.85,15
4219,2025-01-01,430.14,171.37,154.30,17
4220,2025-01-01,1113.62,358.39,625.25,24
4221,2025-01-01,2864.16,818.12,2407.32,21
4222,2025-01-01,1408.39,395.47,884.55,21
4223,2025-01-01,4306.20,498.85,325.74,20
4224,2025-01-01,3431.91,618.53,3016.62,15
4225,2025-01-01,1291.39,215.22,517.47,19
4226,2025-01-01,4660.52,1141.60,3332.44,24
4227,2025-01-01,1704.57,198.84,1032.17,26
4228,2025-01-01,3390.65,1136.69,945.18,19
4229,2025-01-01,687.32,47.01,326.09,13
4230,2025-01-01,1339.44,342.44,745.17,15
4231,2025-01-01,3401.00,411.55,602.01,18
4232,2025-01-01,1366.50,318.09,414.93,16
4233,2025-01-01,2831.39,335.37,1462.30,21
4234,2025-01-01,1047.13,76.53,882.04,19
4235,2025-01-01,13503.61,4524.22,4365.89,17
4236,2025-01-01,3404.17,556.66,2585.96,25
4237,2025-01-01,1029.10,187.27,760.01,15
4238,2025-01-01,3054.59,744.48,1162.59,23
4239,2025-01-01,882.93,47.26,708.50,15
4240,2025-01-01,2099.79,128.46,1264.71,13
4241,2025-01-01,1422.54,144.40,199.78,19
4242,2025-01-01,3390.80,186.70,2575.51,30
4243,2025-01-01,2279.71,434.35,1316.69,22
4244,2025-01-01,8056.01,3084.79,950.98,21
4245,2025-01-01,2084.35,663.36,1040.14,10
4246,2025-01-01,4078.43,501.29,3655.37,22
4247,2025-01-01,1177.69,361.99,602.57,14
4248,2025-01-01,4579.43,1461.55,1778.54,15
4249,2025-01-01,1336.49,377.87,433.51,20
4250,2025-01-01,895.05,313.65,736.57,17
4251,2025-01-01,2090.36,779.74,1136.97,14
4252,2025-01-01,8447.75,3032.84,487.40,16
4253,2025-01-01,3005.44,485.39,689.35,13
4254,2025-01-01,2063.26,465.77,480.73,25
4255,2025-01-01,929.26,244.96,457.59,20
4256,2025-01-01,1860.46,624.83,1335.87,24
4257,2025-01-01,6608.96,1365.48,2698.27,23
4258,2025-01-01,1502.49,599.56,395.44,13
4259,2025-01-01,1196.63,292.63,344.80,17
4260,2025-01-01,1538.31,182.85,925.24,17
4261,2025-01-01,448.58,65.70,115.86,17
4262,2025-01-01,3024.78,1009.43,2413.96,13
4263,2025-01-01,1358.32,174.10,550.53,17
4264,2025-01-01,12290.41,1520.62,8124.82,15
4265,2025-01-01,1489.58,112.86,555.05,22
4266,2025-01-01,13612.32,1624.16,12453.24,14
4267,2025-01-01,3449.95,1256.35,3047.53,19
4268,2025-01-01,6178.21,1939.69,577.38,17
4269,2025-01-01,2931.47,634.52,2014.16,17
4270,2025-01-01,1581.66,225.51,467.12,18
4271,2025-01-01,1562.92,494.41,192.07,19
4272,2025-01-01,916.26,132.92,622.16,15
4273,2025-01-01,1334.03,422.32,282.03,15
4274,2025-01-01,2884.26,432.82,1107.67,18
4275,2025-01-01,6112.72,1605.15,3069.62,20
4276,2025-01-01,564.70,203.09,378.41,15
4277,2025-01-01,1526.92,418.93,325.93,15
4278,2025-01-01,2263.56,679.96,1126.98,18
4279,2025-01-01,1171.30,253.95,865.31,20
4280,2025-01-01,1503.00,515.62,1033.93,21
4281,2025-01-01,435.55,167.09,313.56,22
4282,2025-01-01,867.54,248.83,224.00,17
4283,2025-01-01,2142.36,822.67,143.00,16
4284,2025-01-01,418.14,118.36,272.23,23
4285,2025-01-01,2888.45,644.17,961.99,18
4286,2025-01-01,3576.69,885.07,1124.76,13
4287,2025-01-01,3353.67,552.33,1967.55,15
4288,2025-01-01,4791.69,1668.44,1713.13,15
4289,2025-01-01,1470.24,245.58,876.10,20
4290,2025-01-01,991.85,67.23,55.69,18
4291,2025-01-01,1964.30,525.01,350.69,22
4292,2025-01-01,1471.72,205.24,103.00,25
4293,2025-01-01,574.92,221.75,356.88,15
4294,2025-01-01,3075.27,538.69,1910.80,24
4295,2025-01-01,1248.40,258.48,580.90,22
4296,2025-01-01,1474.79,297.77,377.69,19
4297,2025-01-01,1419.89,490.35,278.63,9
4298,2025-01-01,1312.70,65.69,612.93,15
4299,2025-01-01,3480.66,871.34,261.41,21
4300,2025-01-01,764.57,83.01,587.03,17
4301,2025-01-01,1613.90,445.55,292.39,16
4302,2025-01-01,2052.33,595.61,792.21,10
4303,2025-01-01,2041.70,611.33,292.79,20
4304,2025-01-01,2761.64,200.49,1226.24,16
4305,2025-01-01,2560.31,638.49,1124.43,17
4306,2025-01-01,7529.02,2841.23,2792.86,14
4307,2025-01-01,2712.63,209.56,954.36,20
4308,2025-01-01,2977.33,566.76,2677.29,21
4309,2025-01-01,475.94,78.24,250.04,23
4310,2025-01-01,1651.57,466.92,1226.82,19
4311,2025-01-01,3520.16,185.07,2064.19,18
4312,2025-01-01,785.13,285.31,292.10,16
4313,2025-01-01,584.51,213.90,153.43,15
4314,2025-01-01,2026.93,536.46,417.48,12
4315,2025-01-01,4852.78,770.37,3100.04,19
4316,2025-01-01,9072.61,971.83,3344.80,11
4317,2025-01-01,713.35,203.17,476.24,18
4318,2025-01-01,1421.79,286.31,93.09,24
4319,2025-01-01,2473.98,494.25,2048.67,20
4320,2025-01-01,2507.86,579.04,1556.15,20
4321,2025-01-01,3272.06,570.07,2820.62,14
4322,2025-01-01,1166.84,325.35,607.37,15
4323,2025-01-01,3168.46,685.88,1429.76,11
4324,2025-01-01,5849.23,612.72,3771.26,14
4325,2025-01-01,3883.95,494.07,3280.34,17
4326,2025-01-01,1739.95,130.74,1099.71,15
4327,2025-01-01,5908.96,642.90,4558.92,12
4328,2025-01-01,5851.18,734.20,4594.85,11
4329,2025-01-01,3336.06,988.58,729.26,14
4330,2025-01-01,583.03,169.96,117.96,13
4331,2025-01-01,2683.62,439.43,154.14,13
4332,2025-01-01,3583.29,321.48,3079.14,20
4333,2025-01-01,25767.97,8491.31,19494.70,17
4334,2025-01-01,1210.63,365.16,937.95,18
4335,2025-01-01,5332.59,1688.37,3376.78,25
4336,2025-01-01,1437.80,331.60,373.33,16
4337,2025-01-01,2734.84,913.94,2091.23,16
4338,2025-01-01,1621.83,292.35,122.18,24
4339,2025-01-01,3563.86,411.43,2833.97,18
4340,2025-01-01,3097.65,641.82,2004.48,8
4341,2025-01-01,573.59,62.36,485.15,17
4342,2025-01-01,3822.56,452.68,1852.23,22
4343,2025-01-01,615.90,49.64,571.43,20
4344,2025-01-01,2604.53,545.93,473.60,19
4345,2025-01-01,2072.37,776.23,1279.26,21
4346,2025-01-01,6920.14,2325.71,3797.67,16
4347,2025-01-01,1815.09,529.66,1321.02,17
4348,2025-01-01,4025.19,418.97,2351.30,20
4349,2025-01-01,3602.13,1373.16,2097.50,18
4350,2025-01-01,1677.85,270.89,383.74,17
4351,2025-01-01,830.18,213.11,306.66,15
4352,2025-01-01,4186.61,696.20,3924.68,17
4353,2025-01-01,1843.69,105.16,111.21,19
4354,2025-01-01,3937.44,671.80,3403.31,12
4355,2025-01-01,7487.68,1724.91,743.28,15
4356,2025-01-01,3494.51,1391.93,2091.50,14
4357,2025-01-01,3268.53,805.26,1469.08,23
4358,2025-01-01,5454.01,1368.27,4761.04,19
4359,2025-01-01,4915.72,1088.65,3941.32,8
4360,2025-01-01,1428.12,76.49,353.98,17
4361,2025-01-01,398.64,105.57,210.51,23
4362,2025-01-01,2061.27,423.81,1423.12,17
4363,2025-01-01,627.40,227.07,97.94,14
4364,2025-01-01,1501.99,337.81,1160.13,17
4365,2025-01-01,1262.61,419.82,1180.09,15
4366,2025-01-01,978.40,234.43,759.87,19
4367,2025-01-01,3803.87,1083.17,1952.25,21
4368,2025-01-01,381.47,71.06,27.39,15
4369,2025-01-01,727.42,203.37,652.94,19
4370,2025-01-01,2476.44,747.55,2297.60,20
4371,2025-01-01,4150.82,277.95,3672.36,15
4372,2025-01-01,47910.72,16712.36,24089.25,16
4373,2025-01-01,3750.68,635.93,1165.00,17
4374,2025-01-01,394.36,83.26,229.60,23
4375,2025-01-01,1196.97,436.63,567.16,12
4376,2025-01-01,3638.36,1052.07,188.30,15
4377,2025-01-01,2514.88,658.23,173.10,18
4378,2025-01-01,737.79,52.42,465.33,13
4379,2025-01-01,4135.09,677.84,1249.79,20
4380,2025-01-01,2447.36,890.23,798.09,23
4381,2025-01-01,482.11,43.47,285.84,18
4382,2025-01-01,5841.26,926.05,1209.91,21
4383,2025-01-01,2828.78,223.11,1179.32,12
4384,2025-01-01,2335.46,223.44,1582.55,27
4385,2025-01-01,1207.97,289.56,954.88,28
4386,2025-01-01,1645.84,539.83,1476.92,18
4387,2025-01-01,1578.08,90.27,287.45,14
4388,2025-01-01,3992.93,287.68,3642.35,13
4389,2025-01-01,2467.90,694.48,2276.45,19
4390,2025-01-01,3016.52,1067.70,1170.04,16
4391,2025-01-01,602.58,171.51,55.73,15
4392,2025-01-01,2434.98,228.92,2172.47,26
4393,2025-01-01,2420.86,799.15,637.49,20
4394,2025-01-01,4107.73,1156.77,3097.54,15
4395,2025-01-01,573.60,226.14,169.07,11
4396,2025-01-01,833.94,88.80,667.26,22
4397,2025-01-01,1383.64,451.62,322.53,18
4398,2025-01-01,775.47,146.23,634.17,15
4399,2025-01-01,1887.52,182.21,1429.71,19
4400,2025-01-01,2052.68,630.85,1490.25,14
4401,2025-01-01,5197.77,361.64,4293.63,16
4402,2025-01-01,3825.54,579.80,1759.35,28
4403,2025-01-01,1496.66,591.94,400.92,25
4404,2025-01-01,1620.57,364.63,330.78,21
4405,2025-01-01,1882.55,327.25,1108.49,23
4406,2025-01-01,2720.32,186.24,2558.54,15
4407,2025-01-01,930.03,348.61,117.41,10
4408,2025-01-01,2986.29,1067.20,2216.32,13
4409,2025-01-01,866.86,303.83,698.21,16
4410,2025-01-01,3833.05,673.81,3581.29,21
4411,2025-01-01,1793.48,284.28,1324.36,15
4412,2025-01-01,5619.50,868.21,2703.22,17
4413,2025-01-01,2398.14,944.99,1963.43,17
4414,2025-01-01,2717.44,255.61,2030.17,18
4415,2025-01-01,8682.21,1347.02,525.77,14
4416,2025-01-01,2670.17,261.82,2085.70,15
4417,2025-01-01,2448.68,131.28,1323.85,15
4418,2025-01-01,3091.29,849.65,2006.67,20
4419,2025-01-01,2667.27,338.31,1210.99,12
4420,2025-01-01,2295.88,422.79,1100.96,15
4421,2025-01-01,3069.47,825.59,2615.42,19
4422,2025-01-01,965.40,194.61,732.97,19
4423,2025-01-01,6999.96,761.91,2435.25,15
4424,2025-01-01,3441.61,1266.21,1385.10,18
4425,2025-01-01,2388.91,148.45,1946.63,11
4426,2025-01-01,4441.42,1318.57,1099.42,16
4427,2025-01-01,395.05,116.52,148.56,22
4428,2025-01-01,2760.84,1080.91,1835.79,21
4429,2025-01-01,768.18,219.14,509.00,14
4430,2025-01-01,2134.51,793.64,2002.21,15
4431,2025-01-01,430.72,79.21,326.67,20
4432,2025-01-01,2028.71,564.53,1295.00,24
4433,2025-01-01,1480.25,138.46,611.07,25
4434,2025-01-01,2027.73,498.02,630.95,13
4435,2025-01-01,3314.99,339.02,2781.71,24
4436,2025-01-01,7323.89,2397.70,5279.98,11
4437,2025-01-01,2811.30,604.06,2605.04,22
4438,2025-01-01,2349.60,609.53,2000.60,20
4439,2025-01-01,2055.64,348.11,1156.49,22
4440,2025-01-01,4348.57,1535.87,1531.72,17
4441,2025-01-01,510.34,119.42,412.67,19
4442,2025-01-01,2787.62,179.77,2057.18,16
4443,2025-01-01,897.90,115.09,446.93,23
4444,2025-01-01,2038.44,589.94,963.38,20
4445,2025-01-01,1179.63,356.67,125.62,11
4446,2025-01-01,5782.68,1325.11,1769.11,19
4447,2025-01-01,2016.26,244.70,936.94,15
4448,2025-01-01,1517.05,186.63,1145.75,15
4449,2025-01-01,4011.69,1211.82,818.19,21
4450,2025-01-01,2129.41,142.34,1678.43,20
4451,2025-01-01,1517.09,88.67,690.96,19
4452,2025-01-01,34046.79,12403.07,29647.32,18
4453,2025-01-01,51054.66,7232.64,21741.66,23
4454,2025-01-01,2375.44,272.19,923.61,21
4455,2025-01-01,2876.02,677.53,978.49,17
4456,2025-01-01,2943.60,566.50,2175.00,13
4457,2025-01-01,1870.71,597.54,265.04,16
4458,2025-01-01,1553.66,330.72,1443.31,17
4459,2025-01-01,2662.37,510.84,885.95,20
4460,2025-01-01,982.88,171.96,105.88,12
4461,2025-01-01,3800.58,1258.68,932.42,19
4462,2025-01-01,736.09,95.28,72.93,18
4463,2025-01-01,423.70,73.96,318.27,20
4464,2025-01-01,922.33,135.44,138.83,14
4465,2025-01-01,2891.19,177.84,2473.20,21
4466,2025-01-01,1235.64,489.89,236.35,26
4467,2025-01-01,895.58,316.52,733.52,11
4468,2025-01-01,1050.44,191.81,172.39,18
4469,2025-01-01,2709.49,554.30,2090.30,23
4470,2025-01-01,2476.07,646.10,520.87,16
4471,2025-01-01,1064.40,320.99,303.25,25
4472,2025-01-01,2309.39,137.90,414.81,15
4473,2025-01-01,1231.25,264.62,660.61,24
4474,2025-01-01,3411.47,260.47,1626.95,15
4475,2025-01-01,1448.50,517.74,181.17,25
4476,2025-01-01,1689.31,206.61,184.46,23
4477,2025-01-01,2859.08,956.76,2661.47,16
4478,2025-01-01,2704.53,145.02,416.39,18
4479,2025-01-01,433.65,147.67,373.38,19
4480,2025-01-01,4193.77,373.41,3440.67,22
4481,2025-01-01,2354.06,675.75,1041.78,18
4482,2025-01-01,1118.64,216.61,297.93,12
4483,2025-01-01,4471.39,268.28,3594.20,10
4484,2025-01-01,4384.04,1470.43,2725.93,16
4485,2025-01-01,2329.82,333.91,1783.41,23
4486,2025-01-01,2693.07,942.08,472.37,14
4487,2025-01-01,1591.20,491.74,673.85,14
4488,2025-01-01,3650.46,257.16,1289.17,19
4489,2025-01-01,2419.65,319.64,1338.65,14
4490,2025-01-01,1656.80,549.74,1391.82,13
4491,2025-01-01,577.82,206.82,277.09,18
4492,2025-01-01,1596.56,156.12,1137.78,17
4493,2025-01-01,2174.73,571.87,1091.92,17
4494,2025-01-01,1704.49,661.62,972.91,19
4495,2025-01-01,3736.82,1197.95,1020.05,19
4496,2025-01-01,1241.23,186.72,657.38,26
4497,2025-01-01,377.58,50.32,102.02,21
4498,2025-01-01,841.37,243.48,794.49,17
4499,2025-01-01,1148.37,196.83,524.80,21
4500,2025-01-01,2382.71,448.37,1444.82,18
4501,2025-01-01,810.52,147.27,551.33,18
4502,2025-01-01,2133.04,677.64,773.54,10
4503,2025-01-01,2304.61,675.60,1589.97,17
4504,2025-01-01,5161.14,482.19,4126.79,16
4505,2025-01-01,3203.17,228.52,297.40,21
4506,2025-01-01,465.61,51.18,60.38,19
4507,2025-01-01,1068.87,76.15,757.44,20
4508,2025-01-01,706.71,75.19,487.46,17
4509,2025-01-01,15868.79,829.22,11453.30,16
4510,2025-01-01,2032.36,146.34,1041.82,18
4511,2025-01-01,737.39,233.44,581.53,21
